check_url,count_subdomains,check_delta_in_url,hex_char_count,hex_ratio_hostname,is_http,is_ip_address,url_length,calculate_hostname_length,contains_at_symbol,digit_ratio_in_hostname,check_hostname_entropy,calculate_vowel_ratio,calculate_consonant_ratio,count_equal_signs,count_digits_in_hostname,hyphen_ratio_in_hostname,count_dots,is_priority_port,percentage_of_characters,check_has_hostname,count_slashes,check_anchor,special_char_count,param_count,contains_suspicious_keyword,subdomain_count,contains_mailto,numeric_to_alpha_ratio,label
0,1,0,8,0.1428571428571428,0,0,68,14,0,0.0,3.3248629576173574,0.2857142857142857,0.5714285714285714,0,0,0.0,2,1,0,1,4,0,6,0,0,1,0,0.0,0
0,1,0,19,0.15,0,0,91,20,0,0.0,3.446439344671015,0.2,0.65,5,0,0.05,3,1,0,1,1,0,13,5,0,1,0,0.0588235294117647,0
0,1,0,14,0.217391304347826,0,0,61,23,0,0.0,3.501397825434103,0.3043478260869565,0.6086956521739131,0,0,0.0,3,1,0,1,4,0,6,0,0,1,0,0.02,0
0,1,0,27,0.2142857142857142,0,0,66,14,0,0.0,2.896291529045928,0.2857142857142857,0.5714285714285714,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.2222222222222222,0
0,0,0,13,0.25,0,0,44,20,0,0.0,3.446439344671015,0.25,0.6,0,0,0.0,3,1,0,1,1,0,3,0,0,2,0,0.1290322580645161,0
0,1,0,7,0.1818181818181818,0,0,33,11,0,0.0,2.845350936622437,0.0909090909090909,0.7272727272727273,0,0,0.0,2,1,0,1,2,0,4,0,0,1,0,0.0,0
0,1,0,3,0.1111111111111111,0,0,38,18,0,0.0,3.5724312513221195,0.2222222222222222,0.6666666666666666,0,0,0.0,3,1,0,1,1,0,3,0,0,1,0,0.0,0
0,1,0,2,0.1111111111111111,0,0,27,18,0,0.0,3.5724312513221195,0.2777777777777778,0.5555555555555556,0,0,0.0555555555555555,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,0,0,11,0.2307692307692307,0,0,62,26,0,0.0,3.613337314045307,0.3846153846153846,0.5,0,0,0.0,4,1,0,1,3,0,5,0,0,2,0,0.0,0
0,1,0,15,0.2777777777777778,0,0,52,18,0,0.0,3.197159723424149,0.2777777777777778,0.6111111111111112,1,0,0.0,2,1,0,1,1,0,5,1,0,1,0,0.1,0
0,1,0,7,0.25,0,0,37,28,0,0.0,3.682005814760213,0.3214285714285714,0.6071428571428571,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,1,0,10,0.2307692307692307,0,0,48,13,0,0.0,2.873140679513133,0.2307692307692307,0.6153846153846154,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.054054054054054,0
0,1,0,12,0.4375,0,0,45,16,0,0.0,3.2806390622295662,0.3125,0.5625,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.0,0
0,1,0,23,0.1428571428571428,0,0,100,14,0,0.0,2.896291529045929,0.2857142857142857,0.5714285714285714,0,0,0.0,2,1,0,1,4,0,6,0,0,1,0,0.0246913580246913,0
0,1,0,13,0.2307692307692307,0,0,49,13,0,0.0,3.0269868333592878,0.2307692307692307,0.6153846153846154,0,0,0.0,2,1,0,1,4,0,6,0,0,1,0,0.1875,0
0,0,0,20,0.125,0,0,81,24,0,0.0,3.4549868557726677,0.25,0.625,0,0,0.0,4,1,0,1,3,0,5,0,0,2,0,0.0983606557377049,0
0,1,0,14,0.2,0,0,51,15,0,0.0,3.4565647621309536,0.2666666666666666,0.6,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.1666666666666666,0
0,0,0,12,0.1818181818181818,0,0,70,22,0,0.0,3.697845823084411,0.2727272727272727,0.5909090909090909,0,0,0.0,3,1,0,1,4,0,6,0,0,2,0,0.0,0
0,1,0,20,0.25,0,0,65,16,0,0.0,3.1556390622295662,0.25,0.625,1,0,0.0,3,1,0,1,2,0,6,1,0,1,0,0.1,0
0,1,0,2,0.1428571428571428,0,0,22,14,0,0.0,2.7534343861887853,0.3571428571428571,0.5,0,0,0.0,2,1,0,1,0,0,2,0,0,1,0,0.0,0
0,1,0,11,0.3125,0,0,40,16,0,0.0,3.327819531114783,0.1875,0.6875,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.1428571428571428,0
0,1,0,9,0.2,0,0,43,15,0,0.0,3.1898980954642866,0.3333333333333333,0.5333333333333333,1,0,0.0,2,1,0,1,1,0,5,1,0,1,0,0.0303030303030303,0
0,1,0,6,0.2727272727272727,0,0,31,22,0,0.0,3.5726236638951634,0.3181818181818182,0.5909090909090909,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,0,0,9,0.2352941176470588,0,0,44,17,0,0.0,3.175123135113461,0.2352941176470588,0.5882352941176471,0,0,0.0,3,1,0,1,2,0,4,0,0,2,0,0.0,0
0,1,0,16,0.2777777777777778,0,0,50,18,0,0.0,3.4613201402110083,0.2777777777777778,0.6111111111111112,0,0,0.0,3,1,0,1,1,0,3,0,0,1,0,0.25,0
0,1,0,9,0.2,0,0,43,15,0,0.0,3.1898980954642866,0.3333333333333333,0.5333333333333333,1,0,0.0,2,1,0,1,1,0,5,1,0,1,0,0.0303030303030303,0
0,1,0,8,0.2857142857142857,0,0,37,28,0,0.0,3.6375375112660513,0.2857142857142857,0.6428571428571429,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,0,0,11,0.2,0,0,52,20,0,0.0,3.3464393446710154,0.35,0.5,0,0,0.0,3,1,0,1,2,0,4,0,0,2,0,0.0,0
0,1,0,15,0.1739130434782608,0,0,61,23,0,0.0,3.567040216926579,0.3043478260869565,0.6086956521739131,0,0,0.0,3,1,0,1,3,0,5,0,0,1,0,0.0851063829787234,0
0,0,0,19,0.1363636363636363,0,0,92,22,0,0.0,3.481714572986073,0.2272727272727272,0.6363636363636364,0,0,0.0,4,1,0,1,7,0,9,0,0,2,0,0.0,0
0,0,0,24,0.1212121212121212,0,0,101,33,0,0.0,3.5818285888587447,0.303030303030303,0.6060606060606061,0,0,0.0,3,1,0,1,3,0,5,0,0,2,0,0.1466666666666666,0
0,1,0,10,0.3529411764705882,0,0,36,17,0,0.1764705882352941,3.3371753411230776,0.2352941176470588,0.4705882352941176,0,3,0.0,2,1,0,1,2,0,4,0,0,1,0,0.12,0
0,1,0,16,0.2,0,0,63,20,0,0.0,3.4464393446710155,0.2,0.7,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.1063829787234042,0
0,1,0,14,0.3333333333333333,0,0,74,15,0,0.0666666666666666,3.4565647621309536,0.2,0.6,0,1,0.0,3,1,0,1,3,0,5,0,0,1,0,0.0545454545454545,0
0,1,0,23,0.2,0,0,82,25,0,0.0,3.6430741894285688,0.28,0.64,0,0,0.0,3,1,0,1,3,0,5,0,0,1,0,0.1129032258064516,0
0,1,0,9,0.2,0,0,43,15,0,0.0,3.1898980954642866,0.3333333333333333,0.5333333333333333,1,0,0.0,2,1,0,1,1,0,5,1,0,1,0,0.09375,0
0,1,0,15,0.3181818181818182,0,0,49,22,0,0.0,3.390805482076981,0.2727272727272727,0.6363636363636364,0,0,0.0,3,1,0,1,3,0,5,0,0,1,0,0.081081081081081,0
0,1,0,6,0.2307692307692307,0,0,35,26,0,0.0,3.8441065448145375,0.3076923076923077,0.5769230769230769,0,0,0.0,3,1,0,1,1,0,3,0,0,2,0,0.0,0
0,1,0,6,0.375,0,0,33,16,0,0.0,3.1556390622295662,0.3125,0.5625,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,1,0,11,0.3333333333333333,0,0,47,15,0,0.0,3.006238928653389,0.2666666666666666,0.6,0,0,0.0,2,1,0,1,2,0,4,0,0,1,0,0.0,0
0,0,0,6,0.24,0,0,34,25,0,0.0,3.803074189428569,0.24,0.6,0,0,0.04,3,1,0,1,1,0,3,0,0,2,0,0.0,0
0,1,0,22,0.1818181818181818,0,0,63,11,0,0.0,2.481714572986073,0.0909090909090909,0.7272727272727273,0,0,0.0,2,1,0,1,5,0,8,0,0,1,0,0.3421052631578947,0
0,1,0,7,0.3181818181818182,0,0,31,22,0,0.0,3.754441845713344,0.2727272727272727,0.5909090909090909,0,0,0.0454545454545454,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,1,0,14,0.2222222222222222,0,0,58,18,0,0.0,3.197159723424149,0.3333333333333333,0.5555555555555556,1,0,0.0,3,1,0,1,2,0,6,1,0,1,0,0.0,0
0,0,0,8,0.2162162162162162,0,0,46,37,0,0.0,3.9519040409537936,0.2972972972972973,0.5945945945945946,0,0,0.027027027027027,3,1,0,1,1,0,3,0,0,2,0,0.0,0
0,0,0,18,0.2105263157894736,0,0,61,19,0,0.0,3.536886723742166,0.2105263157894736,0.631578947368421,0,0,0.0,3,1,0,1,5,0,7,0,0,2,0,0.2,0
0,1,0,14,0.2142857142857142,0,0,63,14,0,0.0,3.182005814760214,0.2142857142857142,0.6428571428571429,0,0,0.0,3,1,0,1,5,0,7,0,0,1,0,0.0,0
0,0,0,10,0.2,0,0,45,20,0,0.0,3.3464393446710154,0.35,0.5,0,0,0.0,3,1,0,1,2,0,4,0,0,2,0,0.0,0
0,1,0,11,0.1428571428571428,0,0,46,14,0,0.0,3.039148671903071,0.2857142857142857,0.5714285714285714,0,0,0.0,3,1,0,1,2,0,4,0,0,1,0,0.0,0
0,1,0,19,0.2916666666666667,0,0,72,24,0,0.0,3.522055208874201,0.25,0.625,0,0,0.0416666666666666,3,1,0,1,4,0,6,0,0,1,0,0.0727272727272727,0
0,1,0,11,0.2,0,0,43,15,0,0.0,3.1898980954642866,0.3333333333333333,0.5333333333333333,1,0,0.0,2,1,0,1,1,0,5,1,0,1,0,0.0294117647058823,0
0,1,0,10,0.1666666666666666,0,0,37,12,0,0.0,3.0220552088742,0.25,0.5833333333333334,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.0,0
0,1,0,5,0.2941176470588235,0,0,26,17,0,0.0,3.3371753411230776,0.2941176470588235,0.5882352941176471,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,1,0,11,0.3636363636363636,0,0,50,11,0,0.2727272727272727,2.845350936622437,0.0909090909090909,0.4545454545454545,0,3,0.0,2,1,0,1,5,0,7,0,0,1,0,0.081081081081081,0
0,1,0,10,0.1875,0,0,62,16,0,0.0,3.327819531114783,0.3125,0.5625,0,0,0.0,3,1,0,1,3,0,5,0,0,1,0,0.0,0
0,1,0,12,0.2307692307692307,0,0,45,13,0,0.0,2.873140679513133,0.2307692307692307,0.6153846153846154,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.2068965517241379,0
0,0,0,12,0.2,0,0,53,20,0,0.0,3.3464393446710154,0.35,0.5,0,0,0.0,3,1,0,1,2,0,4,0,0,2,0,0.1081081081081081,0
0,1,0,12,0.2142857142857142,0,0,41,14,0,0.0,3.039148671903071,0.2857142857142857,0.5714285714285714,0,0,0.0,2,1,0,1,4,0,6,0,0,1,0,0.3478260869565217,0
0,1,0,14,0.1875,0,0,58,16,0,0.0,3.327819531114783,0.25,0.625,0,0,0.0,2,1,0,1,4,0,6,0,0,1,0,0.1428571428571428,0
0,1,0,17,0.2142857142857142,0,0,60,14,0,0.0,2.896291529045928,0.2857142857142857,0.5714285714285714,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.1395348837209302,0
0,1,0,9,0.391304347826087,0,0,32,23,0,0.0,3.555533151426996,0.3478260869565217,0.5652173913043478,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,1,0,12,0.0769230769230769,0,0,67,13,0,0.0,2.873140679513133,0.3076923076923077,0.5384615384615384,0,0,0.0,3,1,0,1,2,0,4,0,0,1,0,0.0,0
0,1,0,10,0.2727272727272727,0,0,52,22,0,0.0,3.356492413796824,0.3181818181818182,0.5909090909090909,0,0,0.0,3,1,0,1,3,0,5,0,0,1,0,0.0,0
0,1,0,4,0.2666666666666666,0,0,24,15,0,0.0,3.189898095464287,0.2666666666666666,0.5333333333333333,0,0,0.0666666666666666,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,1,0,10,0.2916666666666667,0,0,50,24,0,0.0,3.6053885422075354,0.3333333333333333,0.5833333333333334,0,0,0.0,3,1,0,1,1,0,3,0,0,1,0,0.0,0
0,0,0,5,0.1612903225806451,0,0,40,31,0,0.0,4.0022680844408445,0.2903225806451613,0.6129032258064516,0,0,0.0,3,1,0,1,1,0,3,0,0,2,0,0.0,0
0,1,0,8,0.3076923076923077,0,0,35,26,0,0.0,3.719294525666979,0.2692307692307692,0.6538461538461539,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,0,0,9,0.2857142857142857,0,0,40,21,0,0.0,3.4273334938982645,0.3333333333333333,0.5238095238095238,1,0,0.0,4,1,0,1,1,0,5,1,0,2,0,0.0,0
0,1,0,21,0.2777777777777778,0,0,67,18,0,0.0,3.5724312513221195,0.1666666666666666,0.6666666666666666,0,0,0.0555555555555555,3,1,0,1,3,0,5,0,0,1,0,0.1224489795918367,0
0,1,0,11,0.2666666666666666,0,0,37,15,0,0.0,3.189898095464287,0.2,0.6666666666666666,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,0,0,10,0.1538461538461538,0,0,56,26,0,0.0,3.526234909949522,0.3076923076923077,0.5769230769230769,0,0,0.0,4,1,0,1,2,0,4,0,0,2,0,0.0,0
0,1,0,18,0.24,0,0,58,25,0,0.0,3.753269689515108,0.28,0.64,0,0,0.0,3,1,0,1,2,0,4,0,0,1,0,0.0,0
0,1,0,8,0.4210526315789473,0,0,28,19,0,0.0,3.3263604079526936,0.4210526315789473,0.4736842105263157,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,1,0,6,0.2727272727272727,0,0,31,22,0,0.0,3.572623663895163,0.2272727272727272,0.6818181818181818,0,0,0.0,2,1,0,1,1,0,3,0,0,1,0,0.0,0
0,1,0,43,0.2727272727272727,0,0,156,22,0,0.0,3.6292196865240953,0.3181818181818182,0.5909090909090909,0,0,0.0,2,1,0,1,4,0,6,0,0,1,0,0.0737704918032786,0
0,1,0,7,0.1818181818181818,0,0,40,11,0,0.0,2.845350936622437,0.0909090909090909,0.7272727272727273,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.0,0
0,0,0,5,0.2,0,0,48,20,0,0.0,3.3464393446710154,0.35,0.5,0,0,0.0,4,1,0,1,2,0,4,0,0,2,0,0.0,0
0,0,0,18,0.1333333333333333,0,0,79,30,0,0.0,3.723231428797621,0.2333333333333333,0.6333333333333333,0,0,0.0,4,1,0,1,5,0,7,0,0,3,0,0.1428571428571428,0
0,1,0,16,0.3793103448275862,0,0,85,29,0,0.0,3.417483149926974,0.3448275862068966,0.5517241379310345,1,0,0.0,4,1,0,1,3,0,7,1,0,2,0,0.0,0
0,1,0,16,0.2142857142857142,0,0,62,14,0,0.0,3.182005814760214,0.2142857142857142,0.6428571428571429,0,0,0.0,3,1,0,1,4,0,6,0,0,1,0,0.0204081632653061,0
0,1,0,19,0.1333333333333333,0,0,48,15,0,0.0,2.973557262275185,0.2,0.6666666666666666,0,0,0.0,2,1,0,1,2,0,4,0,0,1,0,0.625,0
0,1,0,13,0.25,0,0,49,16,0,0.0,3.327819531114783,0.3125,0.5625,0,0,0.0,2,1,0,1,3,0,5,0,0,1,0,0.0,0
